Saldo;Ahorro general;Sexo;Saldo_por_vencer;Saldo_pendiente;Provision;Dias_Mora;edad_cliente;estado_civil;Mora;Antiguedad_meses;Ingresos;Descuentos;Calificacion;Puntaje
0.0;0.0;Femenino;150.0;0.0;1.5;0.0;43.0;VIUDO;0.0;12.926.666.666.666.600;696.69;597.07;A1;3.441.450.738.933.330
0.0;0.0;Femenino;1166.68;0.0;11.67;0.0;43.0;VIUDO;0.0;12.926.666.666.666.600;696.69;597.07;A1;23.786.206.176.333.300
12.0;0.0;Masculino;300.9;0.0;3.01;0.0;44.0;SOLTERO;0.0;226.8;891.25;617.73;A1;3.419.232.831.499.990
12.0;0.0;Masculino;3333.28;0.0;33.33;0.0;44.0;SOLTERO;0.0;226.8;891.25;617.73;A1;24.919.251.869.999.900
7716.0;50.0;Femenino;11092.14;0.0;110.92;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-6.673.705.959.199.990
7716.0;50.0;Femenino;16775.34;0.0;167.75;0.0;43.0;CASADO;0.0;226.8;3159.79;3109.79;A1;-12.614.900.538.300.000
0.0;0.0;Femenino;35.08;0.0;0.35;0.0;42.0;CASADO;0.0;11.626.666.666.666.600;694.37;644.37;A1;35.274.775.386.333.300
0.0;0.0;Femenino;819.82;0.0;16.4;2.0;42.0;CASADO;0.0;11.626.666.666.666.600;694.37;644.37;A2;27.074.215.409.333.300
0.0;0.0;Femenino;2799.78;0.0;28.0;0.0;36.0;SOLTERO;0.0;205.5;886.83;634.33;A1;7.802.593.843.999.990
0.0;0.0;Femenino;0.0;53.52;32.11;94.0;40.0;CASADO;2.03;124.8;529.05;479.05;D1;3.234.491.587.599.990
0.0;0.0;Masculino;253.18;0.0;2.53;0.0;39.0;CASADO;0.0;9.286.666.666.666.660;741.83;510.85;A1;3.387.121.039.433.330
0.0;0.0;Masculino;2731.3;0.0;27.31;0.0;39.0;CASADO;0.0;9.286.666.666.666.660;741.83;510.85;A1;796.504.005.233.333
0.0;0.0;Femenino;2731.3;0.0;27.31;0.0;40.0;CASADO;0.0;8.573.333.333.333.330;2071.13;2021.13;A1;6.280.135.647.666.660
0.0;0.0;Femenino;3878.13;0.0;38.78;0.0;40.0;CASADO;0.0;8.573.333.333.333.330;2071.13;2021.13;A1;-5.708.761.095.333.330
0.0;0.0;Masculino;175.15;0.0;1.75;0.0;38.0;CASADO;0.0;18.373.333.333.333.300;932.7;814.19;A1;3.437.336.741.266.660
0.0;0.0;Masculino;205.13;0.0;2.05;0.0;38.0;CASADO;0.0;18.373.333.333.333.300;932.7;814.19;A1;3.405.995.951.866.660
0.0;0.0;Masculino;541.6;0.0;5.42;0.0;38.0;CASADO;0.0;18.373.333.333.333.300;932.7;814.19;A1;30.542.562.633.666.600
106646.0;0.0;Masculino;253.18;0.0;2.53;0.0;39.0;SOLTERO;0.0;6.633.333.333.333.330;976.14;714.0;A1;23.083.066.287.966.600
106646.0;0.0;Masculino;361.22;0.0;3.61;0.0;39.0;SOLTERO;0.0;6.633.333.333.333.330;976.14;714.0;A1;22.970.121.389.166.600
106646.0;0.0;Masculino;4449.99;0.0;44.5;0.0;39.0;SOLTERO;0.0;6.633.333.333.333.330;976.14;714.0;A1;18.695.740.810.266.600
0.0;0.0;Femenino;1928.46;0.0;19.28;0.0;42.0;DIVORCIADO;0.0;101.0;883.24;645.74;A1;16.375.394.589.999.900
0.0;0.0;Masculino;301.05;0.0;3.01;0.0;40.0;CASADO;0.0;9.693.333.333.333.330;955.02;588.54;A1;3.405.274.860.966.660
0.0;0.0;Masculino;3360.61;0.0;33.61;0.0;40.0;CASADO;0.0;9.693.333.333.333.330;955.02;588.54;A1;20.682.781.416.666.600
0.0;0.0;Femenino;177.23;0.0;1.77;0.0;41.0;CASADO;0.0;16.763.333.333.333.300;2560.04;2363.13;A1;3.394.894.682.866.660
0.0;0.0;Femenino;5000.0;0.0;50.0;0.0;41.0;CASADO;0.0;16.763.333.333.333.300;2560.04;2363.13;A1;-1.646.806.339.833.330
0.0;0.0;Femenino;12897.76;0.0;128.98;0.0;41.0;CASADO;0.0;16.763.333.333.333.300;2560.04;2363.13;A1;-9.903.088.599.233.330
0.0;0.0;Masculino;35.08;0.0;0.35;0.0;42.0;CASADO;0.0;17.683.333.333.333.300;861.82;736.56;A1;3.589.377.753.566.660
157181.0;0.0;Masculino;155.83;0.0;1.56;0.0;42.0;SOLTERO;0.0;19.936.666.666.666.600;1098.04;932.47;A1;32.522.362.719.833.300
157181.0;0.0;Masculino;580.31;0.0;5.8;0.0;42.0;SOLTERO;0.0;19.936.666.666.666.600;1098.04;932.47;A1;32.078.608.984.633.300
157181.0;0.0;Masculino;4368.88;0.0;43.69;0.0;42.0;SOLTERO;0.0;19.936.666.666.666.600;1098.04;932.47;A1;28.118.057.931.733.300
0.0;0.0;Femenino;413.43;0.0;4.13;0.0;42.0;SOLTERO;0.0;12.793.333.333.333.300;882.16;832.16;A1;3.128.248.887.766.660
0.0;0.0;Femenino;939.19;0.0;9.39;0.0;42.0;SOLTERO;0.0;12.793.333.333.333.300;882.16;832.16;A1;25.786.237.287.666.600
0.0;0.0;Femenino;957.72;0.0;9.58;0.0;42.0;SOLTERO;0.0;12.793.333.333.333.300;882.16;832.16;A1;25.592.566.280.666.600
0.0;0.0;Masculino;700.0;0.0;7.0;0.0;35.0;CASADO;0.0;6.986.666.666.666.660;880.04;615.84;A1;2.920.010.375.733.330
0.0;0.0;Masculino;797.41;0.0;7.97;0.0;35.0;CASADO;0.0;6.986.666.666.666.660;880.04;615.84;A1;28.181.748.200.333.300
0.0;0.0;Masculino;3823.18;0.0;38.23;0.0;35.0;CASADO;0.0;6.986.666.666.666.660;880.04;615.84;A1;-3.449.501.297.666.660
202104.0;30.0;Masculino;820.97;0.0;8.21;0.0;38.0;CASADO;0.0;9.776.666.666.666.660;1484.75;1066.4;A1;40.201.766.105.533.300
202104.0;30.0;Masculino;1892.44;0.0;18.92;0.0;38.0;CASADO;0.0;9.776.666.666.666.660;1484.75;1066.4;A1;39.081.651.893.233.300
202104.0;30.0;Masculino;4359.92;0.0;43.6;0.0;38.0;CASADO;0.0;9.776.666.666.666.660;1484.75;1066.4;A1;36.502.163.427.233.300
0.0;0.0;Masculino;3274.7;0.0;32.75;0.0;39.0;SOLTERO;0.0;126.9;911.79;611.59;A1;27.472.235.590.000.000
0.0;0.0;Femenino;180.64;0.0;1.81;0.0;38.0;CASADO;0.0;76.7;568.22;477.19;A1;3.384.840.314.600.000
120731.0;40.0;Masculino;364.63;0.0;3.65;0.0;41.0;UNION LIBRE;0.0;23.293.333.333.333.300;1250.18;1062.53;A1;25.590.340.346.066.600
120731.0;40.0;Masculino;1500.0;0.0;15.0;0.0;41.0;UNION LIBRE;0.0;23.293.333.333.333.300;1250.18;1062.53;A1;24.403.426.216.966.600
120731.0;40.0;Masculino;4627.94;0.0;46.28;0.0;41.0;UNION LIBRE;0.0;23.293.333.333.333.300;1250.18;1062.53;A1;21.133.491.712.166.600
0.0;0.0;Femenino;12463.69;0.0;124.64;0.0;31.0;CASADO;0.0;72.1;1585.5;1205.02;A1;-93.467.424.402
0.0;0.0;Masculino;2000.0;0.0;20.0;0.0;41.0;SOLTERO;0.0;68.2;926.77;584.53;A1;16.042.110.255.999.900
0.0;0.0;Femenino;1064.4;0.0;21.29;2.0;38.0;DIVORCIADO;0.08;15.656.666.666.666.600;348.15;298.15;A2;24.872.205.070.333.300
0.0;0.0;Femenino;1782.58;0.0;17.83;0.0;33.0;SOLTERO;0.0;65.8;680.17;624.1;A1;16.782.237.134.000.000
0.0;0.0;Femenino;2934.12;0.0;29.34;0.0;33.0;SOLTERO;0.0;65.8;680.17;624.1;A1;4.744.040.594.999.990
0.0;0.0;Masculino;150.0;0.0;1.5;0.0;39.0;CASADO;0.0;184.8;1320.25;752.84;A1;36.983.089.000.999.900
0.0;0.0;Masculino;1038.22;0.0;10.38;0.0;39.0;CASADO;0.0;202.4;995.95;796.2;A1;25.866.336.342.999.900
0.0;0.0;Masculino;2000.0;0.0;20.0;0.0;39.0;CASADO;0.0;202.4;995.95;796.2;A1;15.811.948.685
8.0;0.0;Femenino;3283.98;0.0;32.84;0.0;35.0;SOLTERO;0.0;18.116.666.666.666.600;2280.07;1765.61;A1;34.443.819.093.333.300
8.0;0.0;Femenino;19149.99;0.0;191.5;0.0;35.0;SOLTERO;0.0;18.116.666.666.666.600;2280.07;1765.61;A1;-16.241.820.526.066.600
0.0;0.0;Femenino;35.08;0.0;0.35;0.0;37.0;SOLTERO;0.0;77.3;494.87;444.87;A1;35.173.405.323
0.0;0.0;Femenino;849.04;0.0;8.49;0.0;39.0;SOLTERO;0.0;10.053.333.333.333.300;745.42;602.71;A1;2.717.902.049.466.660
0.0;0.0;Masculino;1774.2;0.0;17.74;0.0;36.0;SOLTERO;0.0;15.166.666.666.666.600;1005.15;728.42;A1;1.835.779.415.833.330
0.0;0.0;Masculino;3559.33;0.0;35.59;0.0;36.0;SOLTERO;0.0;15.166.666.666.666.600;1005.15;728.42;A1;-3.038.893.906.666.640
0.0;0.0;Femenino;205.13;0.0;2.05;0.0;34.0;UNION LIBRE;0.0;13.396.666.666.666.600;849.07;752.39;A1;33.734.809.154.333.300
0.0;0.0;Femenino;210.13;0.0;2.1;0.0;34.0;UNION LIBRE;0.0;13.396.666.666.666.600;849.07;752.39;A1;33.682.539.369.333.300
0.0;7.0;Femenino;0.0;11186.69;671.2;33.0;50.0;CASADO;0.26;275.5;1483.82;1433.82;B1;-5.507.183.244.700.000
0.0;0.0;Masculino;528.3;0.0;5.28;0.0;37.0;DIVORCIADO;0.0;9.083.333.333.333.330;667.39;502.2;A1;3.064.385.871.366.660
600.0;10.0;Femenino;0.0;11186.69;671.2;33.0;50.0;CASADO;0.26;275.5;1483.82;1433.82;B1;-5.396.339.244.700.000
76659.0;0.0;Masculino;764.34;0.0;7.64;0.0;33.0;CASADO;0.0;70.1;1789.17;773.09;A1;17.393.172.627.000.000
76659.0;0.0;Masculino;1399.22;0.0;13.99;0.0;33.0;CASADO;0.0;70.1;1789.17;773.09;A1;167.294.728.471
76659.0;0.0;Masculino;2235.67;0.0;22.36;0.0;33.0;CASADO;0.0;70.1;1789.17;773.09;A1;158.550.563.902
0.0;0.0;Femenino;2000.0;0.0;20.0;0.0;36.0;CASADO;0.0;14.956.666.666.666.600;847.18;414.66;A1;16.939.641.263.333.300
206738.0;0.0;Femenino;5567.34;0.0;55.67;0.0;36.0;SOLTERO;0.0;14.023.333.333.333.300;1157.74;893.17;A1;3.604.384.110.366.660
0.0;0.0;Masculino;79.32;0.0;0.79;0.0;35.0;SOLTERO;0.0;84.9;726.43;570.24;A1;35.223.649.748
0.0;0.0;Masculino;259.69;0.0;2.6;0.0;35.0;SOLTERO;0.0;84.9;726.43;570.24;A1;3.333.812.423.500.000
0.0;0.0;Masculino;578.87;0.0;5.79;0.0;35.0;SOLTERO;0.0;84.9;726.43;570.24;A1;30.001.414.608.000.000
0.0;0.0;Masculino;939.19;0.0;9.39;0.0;35.0;SOLTERO;0.0;84.9;726.43;570.24;A1;26.234.617.032.000.000
104734.0;50.0;Masculino;261.04;0.0;2.61;0.0;37.0;CASADO;0.0;18.876.666.666.666.600;1058.95;713.0;A1;22.819.840.729.933.300
104734.0;50.0;Masculino;1515.81;0.0;15.16;0.0;37.0;CASADO;0.0;18.876.666.666.666.600;1058.95;713.0;A1;21.508.111.564.833.300
104734.0;50.0;Masculino;2000.0;0.0;20.0;0.0;37.0;CASADO;0.0;18.876.666.666.666.600;1058.95;713.0;A1;21.001.939.770.833.300
0.0;0.0;Femenino;0.0;58.3;11.66;63.0;36.0;CASADO;0.08;14.536.666.666.666.600;778.05;728.05;C1;33.164.828.371.333.300
0.0;0.0;Femenino;0.0;166.64;166.64;124.0;36.0;CASADO;6.19;14.536.666.666.666.600;778.05;728.05;E1;3.143.085.886.633.330
0.0;0.0;Femenino;483.31;0.0;9.67;2.0;36.0;CASADO;0.02;103.0;925.0;690.59;A2;31.404.890.273.999.900
0.0;0.0;Masculino;79.32;0.0;0.79;0.0;34.0;SOLTERO;0.0;6.986.666.666.666.660;902.01;500.99;A1;3.644.354.035.233.330
0.0;0.0;Masculino;2934.12;0.0;29.34;0.0;34.0;SOLTERO;0.0;6.986.666.666.666.660;902.01;500.99;A1;6.599.601.277.333.330
0.0;0.0;Masculino;900.01;0.0;9.0;0.0;36.0;SOLTERO;0.0;6.633.333.333.333.330;999.83;730.63;A1;2.706.755.524.666.660
1067.0;0.0;Masculino;4891.18;0.0;48.91;0.0;33.0;SOLTERO;0.0;6.633.333.333.333.330;627.56;508.91;A1;-13.364.209.873.333.300
0.0;0.0;Femenino;4924.32;0.0;49.24;0.0;33.0;CASADO;0.0;75.8;714.39;501.97;A1;-15.153.098.598
0.0;0.0;Femenino;900.01;0.0;9.0;0.0;35.0;DIVORCIADO;0.0;10.483.333.333.333.300;620.8;543.95;A1;26.339.744.523.666.600
21327.0;0.0;Femenino;88.7;0.0;0.89;0.0;36.0;SOLTERO;0.0;13.656.666.666.666.600;1281.87;1229.74;A1;7.391.272.474.533.330
21327.0;0.0;Femenino;274.18;0.0;2.74;0.0;36.0;SOLTERO;0.0;13.656.666.666.666.600;1281.87;1229.74;A1;7.197.368.311.633.330
21327.0;0.0;Femenino;6065.03;0.0;60.65;0.0;36.0;SOLTERO;0.0;13.656.666.666.666.600;1281.87;1229.74;A1;1.143.639.924.933.330
0.0;0.0;Femenino;1670.38;0.0;16.7;0.0;34.0;UNION LIBRE;0.0;162.9;904.81;711.19;A1;19.067.420.593.999.900
55173.0;0.0;Femenino;250.0;0.0;2.5;0.0;34.0;CASADO;0.0;9.693.333.333.333.330;804.4;692.81;A1;13.512.873.874.566.600
55173.0;0.0;Femenino;1400.0;0.0;14.0;0.0;34.0;CASADO;0.0;9.693.333.333.333.330;804.4;692.81;A1;12.310.668.819.566.600
55173.0;0.0;Femenino;3269.88;0.0;32.7;0.0;34.0;CASADO;0.0;9.693.333.333.333.330;804.4;692.81;A1;10.355.905.350.166.600
10.0;0.0;Femenino;3127.64;0.0;31.28;0.0;34.0;CASADO;0.0;13.306.666.666.666.600;665.3;615.3;A1;3.023.223.645.333.330
0.0;0.0;Masculino;300.9;0.0;3.01;0.0;29.0;SOLTERO;0.0;76.3;731.83;641.84;A1;3.246.985.479
0.0;0.0;Masculino;1681.44;0.0;33.63;2.0;31.0;SOLTERO;0.06;9.216.666.666.666.660;798.23;706.28;A2;1.817.417.950.333.330
0.0;0.0;Masculino;245.2;0.0;2.45;0.0;35.0;SOLTERO;0.0;158.4;1231.81;866.67;A1;34.756.960.825.000.000
0.0;0.0;Masculino;1538.53;0.0;15.39;0.0;35.0;SOLTERO;0.0;158.4;1231.81;866.67;A1;21.236.602.803.000.000
0.0;0.0;Femenino;205.13;0.0;2.05;0.0;34.0;SOLTERO;0.0;148.7;1024.9;789.5;A1;34.497.577.061
0.0;0.0;Femenino;261.31;0.0;2.61;0.0;35.0;SOLTERO;0.0;19.026.666.666.666.600;750.51;564.57;A1;3.395.744.207.833.330
0.0;0.0;Femenino;396.5;0.0;3.96;0.0;35.0;SOLTERO;0.0;19.026.666.666.666.600;750.51;564.57;A1;3.254.415.513.133.330
0.0;0.0;Femenino;458.33;0.0;4.58;0.0;35.0;SOLTERO;0.0;19.026.666.666.666.600;750.51;564.57;A1;31.897.801.733.333.300
0.0;0.0;Masculino;1500.0;0.0;15.0;0.0;31.0;SOLTERO;0.0;75.8;899.07;614.74;A1;20.952.468.475
0.0;0.0;Masculino;2867.38;0.0;28.67;0.0;31.0;SOLTERO;0.0;75.8;899.07;614.74;A1;6.657.903.752
0.0;0.0;Femenino;877.59;0.0;8.78;0.0;36.0;SOLTERO;0.0;9.693.333.333.333.330;692.64;642.64;A1;2.635.652.965.266.660
0.0;0.0;Femenino;886.68;0.0;8.87;0.0;36.0;SOLTERO;0.0;9.693.333.333.333.330;692.64;642.64;A1;2.626.149.536.766.660
10721.0;50.0;Masculino;11700.0;0.0;117.0;0.0;35.0;SOLTERO;0.0;8.736.666.666.666.660;1171.58;918.77;A1;-6.611.173.151.766.660
0.0;0.0;Masculino;653.33;0.0;6.53;0.0;33.0;CASADO;0.0;6.696.666.666.666.660;952.66;548.25;A1;30.420.470.685.333.300
0.0;0.0;Masculino;1923.64;0.0;19.24;0.0;33.0;CASADO;0.0;6.696.666.666.666.660;952.66;548.25;A1;17.140.764.490.333.300
0.0;0.0;Masculino;0.0;2517.88;151.07;33.0;34.0;CASADO;0.12;17.513.333.333.333.300;1655.98;1601.46;B1;14.067.366.659.666.600
0.0;0.0;Masculino;3125.03;0.0;31.25;0.0;31.0;SOLTERO;0.0;101.6;994.02;602.71;A1;4.638.093.763.999.990
0.0;0.0;Masculino;1000.0;0.0;10.0;0.0;34.0;SOLTERO;0.0;7.593.333.333.333.330;1117.94;803.32;A1;26.256.921.072.666.600
0.0;0.0;Femenino;125.0;0.0;1.25;0.0;34.0;SOLTERO;0.0;113.7;918.54;713.06;A1;35.058.477.617
0.0;0.0;Femenino;0.0;143.5;143.5;124.0;34.0;UNION LIBRE;0.0;145.6;585.95;535.95;E1;3.158.796.298
0.0;0.0;Masculino;155.83;0.0;1.56;0.0;35.0;UNION LIBRE;0.0;17.873.333.333.333.300;935.68;698.99;A1;3.520.397.911.766.660
0.0;0.0;Masculino;1000.0;0.0;10.0;0.0;35.0;UNION LIBRE;0.0;17.873.333.333.333.300;935.68;698.99;A1;2.637.904.747.366.660
0.0;0.0;Masculino;1189.32;0.0;11.89;0.0;35.0;UNION LIBRE;0.0;17.873.333.333.333.300;935.68;698.99;A1;24.399.876.544.666.600
0.0;0.0;Masculino;4270.81;0.0;42.71;0.0;37.0;SOLTERO;0.0;13.553.333.333.333.300;918.39;814.86;A1;-8.743.556.921.333.340
0.0;0.0;Masculino;875.05;0.0;8.75;0.0;30.0;CASADO;0.0;13.553.333.333.333.300;946.52;707.7;A1;2.747.551.620.566.660
0.0;0.0;Masculino;1928.46;0.0;19.28;0.0;30.0;CASADO;0.0;13.553.333.333.333.300;946.52;707.7;A1;16.463.177.756.666.600
0.0;0.0;Masculino;2580.92;0.0;25.81;0.0;29.0;SOLTERO;0.0;6.846.666.666.666.660;1050.92;637.99;A1;10.261.526.475.333.300
0.0;0.0;Masculino;4583.32;0.0;45.83;0.0;29.0;SOLTERO;0.0;6.846.666.666.666.660;1050.92;637.99;A1;-10.671.511.758.666.600
73591.0;0.0;Masculino;79.32;0.0;0.79;0.0;27.0;SOLTERO;0.0;6.143.333.333.333.330;682.35;589.51;A1;17.070.241.558.166.600
73591.0;0.0;Masculino;205.13;0.0;2.05;0.0;27.0;SOLTERO;0.0;6.143.333.333.333.330;682.35;589.51;A1;16.938.721.975.166.600
73591.0;0.0;Masculino;3489.18;0.0;34.89;0.0;27.0;SOLTERO;0.0;6.143.333.333.333.330;682.35;589.51;A1;13.505.589.792.366.600
0.0;0.0;Masculino;398.73;0.0;3.99;0.0;30.0;SOLTERO;0.0;7.326.666.666.666.660;1155.6;754.44;A1;3.298.338.032.233.330
0.0;0.0;Masculino;4000.0;0.0;40.0;0.0;30.0;SOLTERO;0.0;7.326.666.666.666.660;1155.6;754.44;A1;-4.664.164.850.666.660
0.0;0.0;Femenino;500.0;0.0;5.0;0.0;32.0;SOLTERO;0.0;10.206.666.666.666.600;1062.29;500.04;A1;3.301.448.723.233.330
0.0;0.0;Femenino;0.0;474.44;474.44;245.0;35.0;CASADO;29.67;7.606.666.666.666.660;498.13;448.13;E1;26.877.213.944.333.300
0.0;0.0;Femenino;9772.86;0.0;97.73;0.0;34.0;SOLTERO;0.0;12.743.333.333.333.300;1459.62;1196.74;A1;-6.567.435.359.233.330
0.0;0.0;Masculino;709.57;0.0;7.1;0.0;33.0;SOLTERO;0.0;16.433.333.333.333.300;782.5;583.84;A1;2.920.149.728.666.660
22.0;0.0;Masculino;130.7;0.0;1.31;0.0;26.0;CASADO;0.0;7.326.666.666.666.660;997.44;800.54;A1;3.473.782.228.033.330
22.0;0.0;Masculino;180.64;0.0;1.81;0.0;26.0;CASADO;0.0;7.326.666.666.666.660;997.44;800.54;A1;3.421.575.687.833.330
22.0;0.0;Masculino;1500.0;0.0;15.0;0.0;26.0;CASADO;0.0;7.326.666.666.666.660;997.44;800.54;A1;2.042.319.290.733.330
0.0;0.0;Femenino;177.23;0.0;1.77;0.0;29.0;SOLTERO;0.0;7.933.333.333.333.330;753.55;650.85;A1;3.383.753.764.366.660
0.0;0.0;Masculino;891.28;0.0;8.91;0.0;34.0;UNION LIBRE;0.0;6.986.666.666.666.660;820.63;529.74;A1;2.737.517.184.933.330
0.0;0.0;Masculino;645.19;0.0;6.45;0.0;34.0;DIVORCIADO;0.0;136.1;1267.01;768.07;A1;31.205.335.803
0.0;0.0;Masculino;2504.42;0.0;25.04;0.0;34.0;DIVORCIADO;0.0;136.1;1267.01;768.07;A1;11.769.005.356.000.000
140921.0;0.0;Masculino;849.04;0.0;8.49;0.0;27.0;SOLTERO;0.0;62.766.666.666.666.600;868.55;575.31;A1;28.808.476.234.233.300
140921.0;0.0;Masculino;4714.29;0.0;47.14;0.0;27.0;SOLTERO;0.0;62.766.666.666.666.600;868.55;575.31;A1;2.476.775.833.373.330
0.0;0.0;Masculino;130.7;0.0;1.31;0.0;30.0;SOLTERO;0.0;9.036.666.666.666.660;867.82;661.93;A1;3.490.357.860.733.330
0.0;0.0;Masculino;1012.69;0.0;10.13;0.0;30.0;SOLTERO;0.0;9.036.666.666.666.660;867.82;661.93;A1;25.683.293.941.333.300
0.0;0.0;Masculino;415.08;0.0;4.15;0.0;28.0;SOLTERO;0.0;7.583.333.333.333.330;955.73;629.64;A1;32.490.234.384.666.600
0.0;0.0;Masculino;1196.14;0.0;11.96;0.0;28.0;SOLTERO;0.0;7.583.333.333.333.330;955.73;629.64;A1;24.325.061.519.666.600
0.0;0.0;Masculino;305.81;0.0;3.06;0.0;32.0;SOLTERO;0.0;58.4;805.42;591.98;A1;33.007.396.446
2003.0;0.0;Masculino;79.32;0.0;0.79;0.0;30.0;CASADO;0.0;73.0;1048.46;595.73;A1;40.363.006.720.000.000
2003.0;0.0;Masculino;900.01;0.0;9.0;0.0;30.0;CASADO;0.0;73.0;1048.46;595.73;A1;31.783.575.671.000.000
0.0;0.0;Masculino;130.7;0.0;1.31;0.0;30.0;SOLTERO;0.0;6.813.333.333.333.330;689.2;634.41;A1;3.403.832.878.866.660
0.0;0.0;Masculino;166.7;0.0;1.67;0.0;30.0;SOLTERO;0.0;6.813.333.333.333.330;689.2;634.41;A1;3.366.198.633.666.660
140096.0;0.0;Masculino;300.0;0.0;3.0;0.0;26.0;SOLTERO;0.0;66.1;1094.45;677.48;A1;292.898.833.037
140096.0;0.0;Masculino;4449.13;0.0;44.49;0.0;26.0;SOLTERO;0.0;66.1;1094.45;677.48;A1;24.952.399.514
140096.0;0.0;Masculino;5286.4;0.0;52.86;0.0;26.0;SOLTERO;0.0;66.1;1094.45;677.48;A1;24.077.118.711.499.900
0.0;0.0;Femenino;35.08;0.0;0.35;0.0;29.0;SOLTERO;0.0;12.233.333.333.333.300;492.7;442.7;A1;35.348.682.927.666.600
0.0;0.0;Femenino;35.08;0.0;0.35;0.0;50.0;SOLTERO;0.0;19.693.333.333.333.300;601.5;551.5;A1;35.718.485.267.666.600
0.0;0.0;Masculino;155.67;0.0;1.56;0.0;43.0;CASADO;0.0;21.336.666.666.666.600;936.02;751.88;A1;3.509.914.090.133.330
0.0;0.0;Masculino;4191.54;0.0;41.92;0.0;43.0;CASADO;0.0;21.336.666.666.666.600;936.02;751.88;A1;-709.165.924.666.667
0.0;0.0;Femenino;2462.16;0.0;24.62;0.0;38.0;SOLTERO;0.0;141.4;584.69;534.69;A1;10.053.921.202.000.000
383621.0;0.0;Masculino;3939.46;0.0;39.39;0.0;37.0;SOLTERO;0.0;16.643.333.333.333.300;1356.34;839.74;A1;7.056.750.214.096.660
383621.0;0.0;Masculino;11385.77;0.0;113.86;0.0;37.0;SOLTERO;0.0;16.643.333.333.333.300;1356.34;839.74;A1;6.278.316.767.826.660
36255.0;0.0;Masculino;1785.93;0.0;17.86;0.0;30.0;CASADO;0.0;76.7;703.07;590.44;A1;8.406.974.294.900.000
0.0;0.0;Femenino;600.0;0.0;6.0;0.0;35.0;UNION LIBRE;0.0;9.273.333.333.333.330;889.67;616.59;A1;3.039.510.348.666.660
0.0;0.0;Femenino;1833.34;0.0;18.33;0.0;35.0;UNION LIBRE;0.0;9.273.333.333.333.330;889.67;616.59;A1;17.501.790.633.666.600
0.0;0.0;Femenino;4691.33;0.0;46.91;0.0;35.0;UNION LIBRE;0.0;9.273.333.333.333.330;889.67;616.59;A1;-12.375.513.064.333.300
0.0;0.0;Femenino;50.0;0.0;0.5;0.0;32.0;CASADO;0.0;84.0;712.33;436.35;A1;36.194.759.955.999.900
0.0;0.0;Femenino;264.17;0.0;2.64;0.0;32.0;CASADO;0.0;84.0;712.33;436.35;A1;3.395.582.122.199.990
37609.0;0.0;Femenino;698.72;0.0;6.99;0.0;31.0;SOLTERO;0.0;123.3;1654.53;1174.59;A1;99.761.569.913
37609.0;0.0;Femenino;2874.43;0.0;28.74;0.0;31.0;SOLTERO;0.0;123.3;1654.53;1174.59;A1;7.701.672.947.000.000
86079.0;50.0;Masculino;472.52;0.0;4.73;0.0;34.0;SOLTERO;0.0;188.3;1225.29;786.17;A1;19.195.458.120.899.900
86079.0;50.0;Masculino;4188.13;0.0;41.88;0.0;34.0;SOLTERO;0.0;188.3;1225.29;786.17;A1;153.111.701.066
0.0;0.0;Masculino;421.96;0.0;4.22;0.0;31.0;SOLTERO;0.0;124.4;908.68;597.82;A1;32.588.489.411.999.900
0.0;0.0;Masculino;130.7;0.0;1.31;0.0;34.0;DIVORCIADO;0.0;7.496.666.666.666.660;651.14;534.26;A1;34.452.501.808.333.300
0.0;0.0;Femenino;777.78;0.0;7.78;0.0;29.0;CASADO;0.0;7.603.333.333.333.330;653.78;526.44;A1;2.773.088.390.866.660
10.0;0.0;Femenino;25.0;0.0;0.25;0.0;27.0;CASADO;0.0;6.653.333.333.333.330;946.74;603.28;A1;36.642.272.891.666.600
0.0;0.0;Masculino;20824.89;0.0;208.25;0.0;34.0;DIVORCIADO;0.0;14.566.666.666.666.600;1597.31;1547.31;A1;-18.239.183.032.766.600
196391.0;0.0;Masculino;177.23;0.0;1.77;0.0;34.0;CASADO;0.0;10.463.333.333.333.300;886.79;796.95;A1;3.966.488.243.116.660
196391.0;0.0;Masculino;6454.03;0.0;64.54;0.0;34.0;CASADO;0.0;10.463.333.333.333.300;886.79;796.95;A1;3.310.314.443.826.660
139022.0;0.0;Femenino;35.08;0.0;0.35;0.0;35.0;SOLTERO;0.0;7.466.666.666.666.660;743.81;693.81;A1;29.186.325.485.033.300
139022.0;0.0;Femenino;5624.26;0.0;56.24;0.0;35.0;SOLTERO;0.0;7.466.666.666.666.660;743.81;693.81;A1;23.343.419.183.333.300
2733.0;0.0;Femenino;939.19;0.0;9.39;0.0;26.0;SOLTERO;0.0;82.9;1045.96;831.31;A1;31.414.601.046
2733.0;0.0;Femenino;2819.46;0.0;28.19;0.0;26.0;SOLTERO;0.0;82.9;1045.96;831.31;A1;11.758.315.870.000.000
0.0;0.0;Femenino;2360.85;0.0;23.61;0.0;28.0;SOLTERO;0.0;6.696.666.666.666.660;958.09;700.48;A1;11.722.613.061.333.300
0.0;0.0;Femenino;2799.78;0.0;28.0;0.0;28.0;SOLTERO;0.0;6.696.666.666.666.660;958.09;700.48;A1;713.406.379.433.333
